filename,model,prompt_type,dataset,experiment_type,total_samples,f1_score,fallback_used_count,prompted_again_count,number_tries_mean,number_tries_median,target,phase
mistral_24b_cot_knowledge_target-stay_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.8985,0,0,1.0,1.0,stay,phase3
mistral_24b_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.8834,0,0,1.0,1.0,school,phase3
mistral_24b_vanilla_target-stay_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.8972,0,0,1.0,1.0,stay,phase3
mistral_24b_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge,wtwt,in_target,3714,0.8308,0,0,1.0,1.0,ent,phase3
mistral_24b_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,wtwt,in_target,3714,0.8394,0,0,1.0,1.0,ent,phase3
mistral_24b_vanilla_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,vanilla,wtwt,in_target,3714,0.8522,0,0,1.0,1.0,ent,phase3
mistral_24b_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,knowledge_infused,wtwt,in_target,3714,0.8305,0,0,1.0,1.0,ent,phase3
mistral_24b_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,few_shot,wtwt,in_target,3714,0.8357,0,0,1.0,1.0,ent,phase3
mistral_24b_cot_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,cot,wtwt,in_target,3714,0.848,0,0,1.0,1.0,ent,phase3
mistral_24b_cot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,cot,wtwt,in_target,7367,0.8191,0,0,1.0,1.0,hlt,phase3
mistral_24b_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,vanilla,wtwt,in_target,7367,0.8412,0,0,1.0,1.0,hlt,phase3
mistral_24b_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,knowledge_infused,wtwt,in_target,7367,0.7953,0,0,1.0,1.0,hlt,phase3
mistral_24b_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,few_shot,wtwt,in_target,7367,0.8052,0,0,1.0,1.0,hlt,phase3
mistral_24b_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge,wtwt,in_target,7367,0.7896,0,0,1.0,1.0,hlt,phase3
mistral_24b_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,wtwt,in_target,7367,0.7632,0,0,1.0,1.0,hlt,phase3
phi_cot_knowledge_target-at_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,220,0.8068,0,0,1.0,1.0,at,phase3
phi_cot_knowledge_few_shot_target-at_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,220,0.7732,0,0,1.0,1.0,at,phase3
phi_cot_target-at_dataset-semeval_type-test_results.csv,phi,cot,semeval,in_target,220,0.7941,0,0,1.0,1.0,at,phase3
phi_few_shot_target-at_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,220,0.7381,0,0,1.0,1.0,at,phase3
phi_vanilla_target-at_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,220,0.8256,0,0,1.0,1.0,at,phase3
phi_knowledge_infused_target-at_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,220,0.8042,0,0,1.0,1.0,at,phase3
phi_cot_knowledge_target-bernie_dataset-pstance_type-test_results.csv,phi,cot_knowledge,pstance,in_target,635,0.8016,0,0,1.0,1.0,bernie,phase3
phi_cot_knowledge_few_shot_target-bernie_dataset-pstance_type-test_results.csv,phi,cot_knowledge_few_shot,pstance,in_target,635,0.7899,0,0,1.0,1.0,bernie,phase3
phi_cot_target-bernie_dataset-pstance_type-test_results.csv,phi,cot,pstance,in_target,635,0.8,0,0,1.0,1.0,bernie,phase3
phi_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,635,0.7984,0,0,1.0,1.0,bernie,phase3
phi_few_shot_target-bernie_dataset-pstance_type-test_results.csv,phi,few_shot,pstance,in_target,635,0.7967,0,0,1.0,1.0,bernie,phase3
phi_vanilla_target-bernie_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,635,0.8016,0,0,1.0,1.0,bernie,phase3
phi_cot_knowledge_target-cc_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,169,0.7013,0,0,1.0,1.0,cc,phase3
phi_cot_knowledge_few_shot_target-cc_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,169,0.6534,0,0,1.0,1.0,cc,phase3
phi_few_shot_target-cc_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,169,0.6515,0,0,1.0,1.0,cc,phase3
phi_cot_target-cc_dataset-semeval_type-test_results.csv,phi,cot,semeval,in_target,169,0.6877,0,0,1.0,1.0,cc,phase3
phi_knowledge_infused_target-cc_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,169,0.7027,0,0,1.0,1.0,cc,phase3
phi_vanilla_target-cc_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,169,0.6803,0,0,1.0,1.0,cc,phase3
phi_cot_knowledge_target-dt_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,177,0.8259,0,0,1.0,1.0,dt,phase3
phi_cot_knowledge_few_shot_target-dt_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,177,0.8012,0,0,1.0,1.0,dt,phase3
phi_few_shot_target-dt_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,177,0.767,0,0,1.0,1.0,dt,phase3
phi_cot_target-dt_dataset-semeval_type-test_results.csv,phi,cot,semeval,in_target,177,0.8361,0,0,1.0,1.0,dt,phase3
phi_vanilla_target-dt_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,177,0.8387,0,0,1.0,1.0,dt,phase3
phi_knowledge_infused_target-dt_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,177,0.8274,0,0,1.0,1.0,dt,phase3
phi_cot_knowledge_target-dtp_dataset-pstance_type-test_results.csv,phi,cot_knowledge,pstance,in_target,777,0.8689,0,0,1.0,1.0,dtp,phase3
phi_cot_knowledge_few_shot_target-dtp_dataset-pstance_type-test_results.csv,phi,cot_knowledge_few_shot,pstance,in_target,777,0.8406,0,0,1.0,1.0,dtp,phase3
phi_few_shot_target-dtp_dataset-pstance_type-test_results.csv,phi,few_shot,pstance,in_target,777,0.8435,0,0,1.0,1.0,dtp,phase3
phi_cot_target-dtp_dataset-pstance_type-test_results.csv,phi,cot,pstance,in_target,777,0.8707,0,0,1.0,1.0,dtp,phase3
phi_vanilla_target-dtp_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,777,0.8819,0,0,1.0,1.0,dtp,phase3
phi_knowledge_infused_target-dtp_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,777,0.8704,0,0,1.0,1.0,dtp,phase3
phi_cot_knowledge_few_shot_target-face_dataset-covid_type-test_results.csv,phi,cot_knowledge_few_shot,covid,in_target,200,0.7903,0,0,1.0,1.0,face,phase3
phi_cot_knowledge_target-face_dataset-covid_type-test_results.csv,phi,cot_knowledge,covid,in_target,200,0.8674,0,0,1.0,1.0,face,phase3
phi_cot_target-face_dataset-covid_type-test_results.csv,phi,cot,covid,in_target,200,0.9091,0,0,1.0,1.0,face,phase3
phi_few_shot_target-face_dataset-covid_type-test_results.csv,phi,few_shot,covid,in_target,200,0.7685,0,0,1.0,1.0,face,phase3
phi_vanilla_target-face_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.9065,0,0,1.0,1.0,face,phase3
phi_knowledge_infused_target-face_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.879,0,0,1.0,1.0,face,phase3
phi_cot_knowledge_few_shot_target-fauci_dataset-covid_type-test_results.csv,phi,cot_knowledge_few_shot,covid,in_target,200,0.8282,0,0,1.0,1.0,fauci,phase3
phi_cot_target-fauci_dataset-covid_type-test_results.csv,phi,cot,covid,in_target,200,0.8248,0,0,1.0,1.0,fauci,phase3
phi_cot_knowledge_target-fauci_dataset-covid_type-test_results.csv,phi,cot_knowledge,covid,in_target,200,0.8298,0,0,1.0,1.0,fauci,phase3
phi_knowledge_infused_target-fauci_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.8334,0,0,1.0,1.0,fauci,phase3
phi_few_shot_target-fauci_dataset-covid_type-test_results.csv,phi,few_shot,covid,in_target,200,0.7968,0,0,1.0,1.0,fauci,phase3
phi_cot_knowledge_few_shot_target-fm_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,285,0.7807,0,0,1.0,1.0,fm,phase3
phi_vanilla_target-fauci_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.8444,0,0,1.0,1.0,fauci,phase3
phi_cot_target-fm_dataset-semeval_type-test_results.csv,phi,cot,semeval,in_target,285,0.7959,0,0,1.0,1.0,fm,phase3
phi_cot_knowledge_target-fm_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,285,0.8146,0,0,1.0,1.0,fm,phase3
phi_knowledge_infused_target-fm_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,285,0.8434,0,0,1.0,1.0,fm,phase3
phi_few_shot_target-fm_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,285,0.7546,0,0,1.0,1.0,fm,phase3
phi_cot_knowledge_few_shot_target-hc_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,295,0.8229,0,0,1.0,1.0,hc,phase3
phi_vanilla_target-fm_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,285,0.8376,0,0,1.0,1.0,fm,phase3
phi_cot_target-hc_dataset-semeval_type-test_results.csv,phi,cot,semeval,in_target,295,0.8175,0,0,1.0,1.0,hc,phase3
phi_cot_knowledge_target-hc_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,295,0.805,0,0,1.0,1.0,hc,phase3
phi_knowledge_infused_target-hc_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,295,0.7936,0,0,1.0,1.0,hc,phase3
phi_few_shot_target-hc_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,295,0.838,0,0,1.0,1.0,hc,phase3
phi_vanilla_target-hc_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,295,0.8129,0,0,1.0,1.0,hc,phase3
phi_cot_knowledge_few_shot_target-joe_dataset-pstance_type-test_results.csv,phi,cot_knowledge_few_shot,pstance,in_target,745,0.8585,0,0,1.0,1.0,joe,phase3
phi_cot_target-joe_dataset-pstance_type-test_results.csv,phi,cot,pstance,in_target,745,0.8488,0,0,1.0,1.0,joe,phase3
phi_cot_knowledge_target-joe_dataset-pstance_type-test_results.csv,phi,cot_knowledge,pstance,in_target,745,0.8403,0,0,1.0,1.0,joe,phase3
phi_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,745,0.8446,0,0,1.0,1.0,joe,phase3
phi_few_shot_target-joe_dataset-pstance_type-test_results.csv,phi,few_shot,pstance,in_target,745,0.86,0,0,1.0,1.0,joe,phase3
phi_cot_knowledge_few_shot_target-la_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,280,0.7298,0,0,1.0,1.0,la,phase3
phi_vanilla_target-joe_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,745,0.845,0,0,1.0,1.0,joe,phase3
phi_cot_knowledge_target-la_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,280,0.7647,0,0,1.0,1.0,la,phase3
phi_cot_target-la_dataset-semeval_type-test_results.csv,phi,cot,semeval,in_target,280,0.7405,0,0,1.0,1.0,la,phase3
phi_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,280,0.7636,0,0,1.0,1.0,la,phase3
phi_few_shot_target-la_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,280,0.6938,0,0,1.0,1.0,la,phase3
phi_cot_knowledge_few_shot_target-school_dataset-covid_type-test_results.csv,phi,cot_knowledge_few_shot,covid,in_target,200,0.7493,0,0,1.0,1.0,school,phase3
phi_vanilla_target-la_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,280,0.7291,0,0,1.0,1.0,la,phase3
phi_cot_target-school_dataset-covid_type-test_results.csv,phi,cot,covid,in_target,200,0.5985,0,0,1.0,1.0,school,phase3
phi_cot_knowledge_target-school_dataset-covid_type-test_results.csv,phi,cot_knowledge,covid,in_target,200,0.5554,0,0,1.0,1.0,school,phase3
phi_knowledge_infused_target-school_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.5985,0,0,1.0,1.0,school,phase3
phi_few_shot_target-school_dataset-covid_type-test_results.csv,phi,few_shot,covid,in_target,200,0.7402,0,0,1.0,1.0,school,phase3
phi_cot_knowledge_few_shot_target-stay_dataset-covid_type-test_results.csv,phi,cot_knowledge_few_shot,covid,in_target,200,0.849,0,0,1.0,1.0,stay,phase3
phi_vanilla_target-school_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.7878,0,0,1.0,1.0,school,phase3
phi_cot_target-stay_dataset-covid_type-test_results.csv,phi,cot,covid,in_target,200,0.8386,0,0,1.0,1.0,stay,phase3
phi_cot_knowledge_target-stay_dataset-covid_type-test_results.csv,phi,cot_knowledge,covid,in_target,200,0.8289,0,0,1.0,1.0,stay,phase3
phi_few_shot_target-stay_dataset-covid_type-test_results.csv,phi,few_shot,covid,in_target,200,0.8279,0,0,1.0,1.0,stay,phase3
phi_vanilla_target-stay_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.8769,0,0,1.0,1.0,stay,phase3
phi_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.8538,0,0,1.0,1.0,stay,phase3
phi_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot_knowledge,wtwt,in_target,7367,0.7676,0,0,1.0,1.0,hlt,phase3
phi_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot_knowledge_few_shot,wtwt,in_target,7367,0.7678,0,0,1.0,1.0,hlt,phase3
phi_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,phi,few_shot,wtwt,in_target,7367,0.7647,0,0,1.0,1.0,hlt,phase3
phi_cot_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot,wtwt,in_target,7367,0.8338,0,0,1.0,1.0,hlt,phase3
phi_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,phi,knowledge_infused,wtwt,in_target,7367,0.803,0,0,1.0,1.0,hlt,phase3
phi_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,phi,vanilla,wtwt,in_target,7367,0.8343,0,0,1.0,1.0,hlt,phase3
phi_vanilla_target-ent_dataset-wtwt_type-test_results.csv,phi,vanilla,wtwt,in_target,3714,0.8282,0,0,1.0,1.0,ent,phase3
phi_few_shot_target-ent_dataset-wtwt_type-test_results.csv,phi,few_shot,wtwt,in_target,3714,0.7138,0,0,1.0,1.0,ent,phase3
phi_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,phi,cot_knowledge_few_shot,wtwt,in_target,3714,0.6928,0,0,1.0,1.0,ent,phase3
phi_cot_target-ent_dataset-wtwt_type-test_results.csv,phi,cot,wtwt,in_target,3714,0.7774,0,0,1.0,1.0,ent,phase3
phi_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,phi,cot_knowledge,wtwt,in_target,3714,0.7073,0,0,1.0,1.0,ent,phase3
phi_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,phi,knowledge_infused,wtwt,in_target,3714,0.7482,0,0,1.0,1.0,ent,phase3
llama3_8b_cot_knowledge_target-stay_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge,covid,in_target,200,0.8403,0,0,1.0,1.0,stay,phase3
llama3_8b_cot_knowledge_few_shot_target-at_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,in_target,220,0.6797,0,0,1.0,1.0,at,phase3
llama3_8b_cot_target-at_dataset-semeval_type-test_results.csv,llama3_8b,cot,semeval,in_target,220,0.6462,0,0,1.0,1.0,at,phase3
llama3_8b_cot_knowledge_target-at_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge,semeval,in_target,220,0.6684,0,0,1.0,1.0,at,phase3
llama3_8b_knowledge_infused_target-at_dataset-semeval_type-test_results.csv,llama3_8b,knowledge_infused,semeval,in_target,220,0.6923,0,0,1.0,1.0,at,phase3
llama3_8b_few_shot_target-at_dataset-semeval_type-test_results.csv,llama3_8b,few_shot,semeval,in_target,220,0.6287,0,0,1.0,1.0,at,phase3
llama3_8b_cot_knowledge_few_shot_target-bernie_dataset-pstance_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,pstance,in_target,635,0.8012,0,0,1.0,1.0,bernie,phase3
llama3_8b_vanilla_target-at_dataset-semeval_type-test_results.csv,llama3_8b,vanilla,semeval,in_target,220,0.6402,0,0,1.0,1.0,at,phase3
llama3_8b_cot_target-bernie_dataset-pstance_type-test_results.csv,llama3_8b,cot,pstance,in_target,635,0.8092,0,0,1.0,1.0,bernie,phase3
llama3_8b_cot_knowledge_target-bernie_dataset-pstance_type-test_results.csv,llama3_8b,cot_knowledge,pstance,in_target,635,0.8068,0,0,1.0,1.0,bernie,phase3
llama3_8b_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,llama3_8b,knowledge_infused,pstance,in_target,635,0.8262,0,0,1.0,1.0,bernie,phase3
llama3_8b_few_shot_target-bernie_dataset-pstance_type-test_results.csv,llama3_8b,few_shot,pstance,in_target,635,0.8047,0,0,1.0,1.0,bernie,phase3
llama3_8b_cot_knowledge_few_shot_target-cc_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,in_target,169,0.7041,0,2,1.0118343195266273,1.0,cc,phase3
llama3_8b_vanilla_target-bernie_dataset-pstance_type-test_results.csv,llama3_8b,vanilla,pstance,in_target,635,0.8132,0,0,1.0,1.0,bernie,phase3
llama3_8b_cot_target-cc_dataset-semeval_type-test_results.csv,llama3_8b,cot,semeval,in_target,169,0.7511,0,0,1.0,1.0,cc,phase3
llama3_8b_cot_knowledge_target-cc_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge,semeval,in_target,169,0.7711,0,0,1.0,1.0,cc,phase3
llama3_8b_knowledge_infused_target-cc_dataset-semeval_type-test_results.csv,llama3_8b,knowledge_infused,semeval,in_target,169,0.7626,0,0,1.0,1.0,cc,phase3
llama3_8b_few_shot_target-cc_dataset-semeval_type-test_results.csv,llama3_8b,few_shot,semeval,in_target,169,0.7428,0,0,1.0,1.0,cc,phase3
llama3_8b_cot_knowledge_few_shot_target-dt_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,in_target,177,0.3378,0,0,1.0,1.0,dt,phase3
llama3_8b_vanilla_target-cc_dataset-semeval_type-test_results.csv,llama3_8b,vanilla,semeval,in_target,169,0.7014,0,0,1.0,1.0,cc,phase3
llama3_8b_cot_target-dt_dataset-semeval_type-test_results.csv,llama3_8b,cot,semeval,in_target,177,0.7045,0,0,1.0,1.0,dt,phase3
llama3_8b_cot_knowledge_target-dt_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge,semeval,in_target,177,0.701,0,0,1.0,1.0,dt,phase3
llama3_8b_knowledge_infused_target-dt_dataset-semeval_type-test_results.csv,llama3_8b,knowledge_infused,semeval,in_target,177,0.7289,0,0,1.0,1.0,dt,phase3
llama3_8b_few_shot_target-dt_dataset-semeval_type-test_results.csv,llama3_8b,few_shot,semeval,in_target,177,0.3439,0,0,1.0,1.0,dt,phase3
llama3_8b_cot_knowledge_few_shot_target-dtp_dataset-pstance_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,pstance,in_target,777,0.8779,0,0,1.0,1.0,dtp,phase3
llama3_8b_vanilla_target-dt_dataset-semeval_type-test_results.csv,llama3_8b,vanilla,semeval,in_target,177,0.7244,0,0,1.0,1.0,dt,phase3
llama3_8b_cot_target-dtp_dataset-pstance_type-test_results.csv,llama3_8b,cot,pstance,in_target,777,0.9051,0,0,1.0,1.0,dtp,phase3
llama3_8b_cot_knowledge_target-dtp_dataset-pstance_type-test_results.csv,llama3_8b,cot_knowledge,pstance,in_target,777,0.9049,0,0,1.0,1.0,dtp,phase3
llama3_8b_knowledge_infused_target-dtp_dataset-pstance_type-test_results.csv,llama3_8b,knowledge_infused,pstance,in_target,777,0.9075,0,0,1.0,1.0,dtp,phase3
llama3_8b_few_shot_target-dtp_dataset-pstance_type-test_results.csv,llama3_8b,few_shot,pstance,in_target,777,0.8819,0,4,1.005148005148005,1.0,dtp,phase3
llama3_8b_vanilla_target-dtp_dataset-pstance_type-test_results.csv,llama3_8b,vanilla,pstance,in_target,777,0.9092,0,0,1.0,1.0,dtp,phase3
llama3_8b_cot_knowledge_few_shot_target-face_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,covid,in_target,200,0.7631,0,0,1.0,1.0,face,phase3
llama3_8b_cot_target-face_dataset-covid_type-test_results.csv,llama3_8b,cot,covid,in_target,200,0.8889,0,0,1.0,1.0,face,phase3
llama3_8b_cot_knowledge_target-face_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge,covid,in_target,200,0.8556,0,0,1.0,1.0,face,phase3
llama3_8b_knowledge_infused_target-face_dataset-covid_type-test_results.csv,llama3_8b,knowledge_infused,covid,in_target,200,0.8893,0,0,1.0,1.0,face,phase3
llama3_8b_few_shot_target-face_dataset-covid_type-test_results.csv,llama3_8b,few_shot,covid,in_target,200,0.8411,0,0,1.0,1.0,face,phase3
llama3_8b_cot_knowledge_few_shot_target-fauci_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,covid,in_target,200,0.8139,0,0,1.0,1.0,fauci,phase3
llama3_8b_vanilla_target-face_dataset-covid_type-test_results.csv,llama3_8b,vanilla,covid,in_target,200,0.8732,0,0,1.0,1.0,face,phase3
llama3_8b_cot_target-fauci_dataset-covid_type-test_results.csv,llama3_8b,cot,covid,in_target,200,0.7706,0,0,1.0,1.0,fauci,phase3
llama3_8b_cot_knowledge_target-fauci_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge,covid,in_target,200,0.7389,0,0,1.0,1.0,fauci,phase3
llama3_8b_knowledge_infused_target-fauci_dataset-covid_type-test_results.csv,llama3_8b,knowledge_infused,covid,in_target,200,0.8091,0,0,1.0,1.0,fauci,phase3
llama3_8b_few_shot_target-fauci_dataset-covid_type-test_results.csv,llama3_8b,few_shot,covid,in_target,200,0.8163,0,0,1.0,1.0,fauci,phase3
llama3_8b_cot_knowledge_few_shot_target-fm_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,in_target,285,0.7262,0,2,1.0070175438596491,1.0,fm,phase3
llama3_8b_vanilla_target-fauci_dataset-covid_type-test_results.csv,llama3_8b,vanilla,covid,in_target,200,0.8077,0,0,1.0,1.0,fauci,phase3
llama3_8b_cot_target-fm_dataset-semeval_type-test_results.csv,llama3_8b,cot,semeval,in_target,285,0.6838,0,0,1.0,1.0,fm,phase3
llama3_8b_cot_target-hc_dataset-semeval_type-test_results.csv,llama3_8b,cot,semeval,in_target,295,0.8179,0,0,1.0,1.0,hc,phase3
llama3_8b_cot_knowledge_target-fm_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge,semeval,in_target,285,0.7194,0,0,1.0,1.0,fm,phase3
llama3_8b_knowledge_infused_target-fm_dataset-semeval_type-test_results.csv,llama3_8b,knowledge_infused,semeval,in_target,285,0.7405,0,0,1.0,1.0,fm,phase3
llama3_8b_few_shot_target-fm_dataset-semeval_type-test_results.csv,llama3_8b,few_shot,semeval,in_target,285,0.7347,0,0,1.0,1.0,fm,phase3
llama3_8b_cot_knowledge_few_shot_target-hc_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,in_target,295,0.7326,0,0,1.0,1.0,hc,phase3
llama3_8b_vanilla_target-fm_dataset-semeval_type-test_results.csv,llama3_8b,vanilla,semeval,in_target,285,0.7036,0,0,1.0,1.0,fm,phase3
llama3_8b_cot_knowledge_target-hc_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge,semeval,in_target,295,0.8441,0,0,1.0,1.0,hc,phase3
llama3_8b_knowledge_infused_target-hc_dataset-semeval_type-test_results.csv,llama3_8b,knowledge_infused,semeval,in_target,295,0.8451,0,0,1.0,1.0,hc,phase3
llama3_8b_few_shot_target-hc_dataset-semeval_type-test_results.csv,llama3_8b,few_shot,semeval,in_target,295,0.7326,0,0,1.0,1.0,hc,phase3
llama3_8b_vanilla_target-hc_dataset-semeval_type-test_results.csv,llama3_8b,vanilla,semeval,in_target,295,0.8415,0,0,1.0,1.0,hc,phase3
llama3_8b_cot_knowledge_few_shot_target-joe_dataset-pstance_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,pstance,in_target,745,0.8727,0,0,1.0,1.0,joe,phase3
llama3_8b_cot_target-joe_dataset-pstance_type-test_results.csv,llama3_8b,cot,pstance,in_target,745,0.8572,0,0,1.0,1.0,joe,phase3
llama3_8b_cot_knowledge_target-joe_dataset-pstance_type-test_results.csv,llama3_8b,cot_knowledge,pstance,in_target,745,0.8534,0,0,1.0,1.0,joe,phase3
llama3_8b_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,llama3_8b,knowledge_infused,pstance,in_target,745,0.869,0,0,1.0,1.0,joe,phase3
llama3_8b_few_shot_target-joe_dataset-pstance_type-test_results.csv,llama3_8b,few_shot,pstance,in_target,745,0.8642,0,0,1.0,1.0,joe,phase3
llama3_8b_cot_knowledge_few_shot_target-la_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,in_target,280,0.6658,0,0,1.0,1.0,la,phase3
llama3_8b_vanilla_target-joe_dataset-pstance_type-test_results.csv,llama3_8b,vanilla,pstance,in_target,745,0.8619,0,0,1.0,1.0,joe,phase3
llama3_8b_cot_target-la_dataset-semeval_type-test_results.csv,llama3_8b,cot,semeval,in_target,280,0.7284,0,0,1.0,1.0,la,phase3
llama3_8b_cot_knowledge_target-la_dataset-semeval_type-test_results.csv,llama3_8b,cot_knowledge,semeval,in_target,280,0.733,0,0,1.0,1.0,la,phase3
llama3_8b_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,llama3_8b,knowledge_infused,semeval,in_target,280,0.7262,0,0,1.0,1.0,la,phase3
llama3_8b_few_shot_target-la_dataset-semeval_type-test_results.csv,llama3_8b,few_shot,semeval,in_target,280,0.6488,0,0,1.0,1.0,la,phase3
llama3_8b_cot_knowledge_few_shot_target-school_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,covid,in_target,200,0.6025,0,1,1.005,1.0,school,phase3
llama3_8b_vanilla_target-la_dataset-semeval_type-test_results.csv,llama3_8b,vanilla,semeval,in_target,280,0.721,0,0,1.0,1.0,la,phase3
llama3_8b_cot_target-school_dataset-covid_type-test_results.csv,llama3_8b,cot,covid,in_target,200,0.7024,0,0,1.0,1.0,school,phase3
