tweet,true_stance,predicted_stance,parsed_output,prompt_type,source_target,dest_target,source_dataset,dest_dataset,type_filter,prompt,number_tries,prompted_again,fallback_used
@realDonaldTrump the left should get off your back!  By the LAW anyone that crosses the border illegally is a criminal.  #SemST,AGAINST,"{label: AGAINST} The tweet appears to be against Hillary Clinton, as it criticizes the Democratic Party's",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@realDonaldTrump the left should get off your back!  By the LAW anyone that crosses the border illegally is a criminal.  #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
"@mmfa water seeks its own level. In the case of @realDonaldTrump and @oreillyfactor, it's sewer water. #FoxNews #Trump #SemST",AGAINST,"{label: AGAINST} The tweet appears to be critical of both @realDonaldTrump and @oreillyfactor, using",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@mmfa water seeks its own level. In the case of @realDonaldTrump and @oreillyfactor, it's sewer water. #FoxNews #Trump #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@ophidianpilot @NewAmericanMag All the Congressmen/women should be criticizing the lack of security in this Country! #SemST,NONE,{label: FAVOR} The tweet expresses a favorable stance towards criticizing Congress members for the lack of security in,FAVOR,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@ophidianpilot @NewAmericanMag All the Congressmen/women should be criticizing the lack of security in this Country! #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
RT @reel_fisherman6: I think Donald would bring this country back to where we used to be #SemST,FAVOR,"{label: FAVOR} The tweet expresses a positive sentiment towards Donald, suggesting that the author believes Donald has the potential",FAVOR,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""RT @reel_fisherman6: I think Donald would bring this country back to where we used to be #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
"Under O & Kerry's deal, if the ayatollahs want to keep their nuclear toys  they can keep their nuclear toys! PERIOD! #SemST",NONE,"{label: AGAINST} The tweet criticizes the deal negotiated by Obama and Kerry, implying that it allows",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""Under O & Kerry's deal, if the ayatollahs want to keep their nuclear toys  they can keep their nuclear toys! PERIOD! #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@tommyhubb @mikemckenna19 @Scully64 @jhodnot @SandraHartle carrying  guns #SemST,NONE,{label: NONE} The tweet provided does not contain any direct references or opinions towards Hillary Clinton or any other specific target,NONE,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@tommyhubb @mikemckenna19 @Scully64 @jhodnot @SandraHartle carrying  guns #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
"obviously, the decision was made on june 26th because it's the closest they could get to 6/66 within the month of june, #tcot #SemST",NONE,{label: NONE} The tweet provided does not explicitly express a stance towards Hillary Clinton or any other specific target.,NONE,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""obviously, the decision was made on june 26th because it's the closest they could get to 6/66 within the month of june, #tcot #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@Jewtantandproud @TookyMonster the new and cool meme is to post a video of you eating a banana. I will if you will! #bananavideo #SemST,NONE,{label: NONE} The tweet does not express any clear stance towards Hillary Clinton or any other specific target related to,NONE,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@Jewtantandproud @TookyMonster the new and cool meme is to post a video of you eating a banana. I will if you will! #bananavideo #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing.. #SemST,AGAINST,"{label: AGAINST} The tweet expresses a clear negative sentiment towards @realDonaldTrump, implying fear and concern",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing.. #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
Trump and his comb over are gonna take over America #IndependenceDay #SemST,AGAINST,{label: NONE} The tweet provided does not explicitly express a clear stance towards Hillary Clinton or any other specific target,NONE,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""Trump and his comb over are gonna take over America #IndependenceDay #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
I love the Mexican people but they're smarter than us we MUST stop them! #SemST,AGAINST,"{label: AGAINST} The tweet expresses a negative sentiment towards the intelligence of the Mexican people, suggesting that they are sm",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""I love the Mexican people but they're smarter than us we MUST stop them! #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@HouseGOP we now have one political party. The Socialist party. No more BS. We don't believe you anymore. #SemST,NONE,"{label: AGAINST} The tweet clearly expresses a negative sentiment towards the Republican Party (HouseGOP), suggesting that",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@HouseGOP we now have one political party. The Socialist party. No more BS. We don't believe you anymore. #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain #SemST,FAVOR,"{label: FAVOR} The tweet expresses support for Donald Trump, indicated by the use of the hashtag #Make",FAVOR,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
If you condone the #SupremeCourt's decision on the marriage issue! You might be a liberal!!  #SemST,NONE,"{label: AGAINST} The tweet suggests a negative stance towards the Supreme Court's decision on the marriage issue, imp",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""If you condone the #SupremeCourt's decision on the marriage issue! You might be a liberal!!  #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
"@ProfessorF You have plenty of phones, internet access, cars, TVs, houses, etc. all courtesy of taxpayers.. er.. government! #SemST",AGAINST,"{label: FAVOR} The tweet appears to be in favor of Hillary Clinton, as it uses a rhetor",FAVOR,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@ProfessorF You have plenty of phones, internet access, cars, TVs, houses, etc. all courtesy of taxpayers.. er.. government! #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
Really respect @realDonaldTrump for giving up #TheApprentice to make way for his #campaign #AmericaNeedsThis #GodBlessedAmerica #SemST,FAVOR,"{label: FAVOR} The tweet expresses a positive sentiment towards Donald Trump, highlighting his decision to quit ""The App",FAVOR,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""Really respect @realDonaldTrump for giving up #TheApprentice to make way for his #campaign #AmericaNeedsThis #GodBlessedAmerica #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
"They blew up the trade centers to cover their destructive trails, and paved the way for more death, war, and mind control. #SemST",NONE,"{label: AGAINST} The tweet expresses a negative view towards the actions of an unspecified group, implying that",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""They blew up the trade centers to cover their destructive trails, and paved the way for more death, war, and mind control. #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy #SemST,AGAINST,{label: NONE} The tweet does not explicitly express a clear stance towards Hillary Clinton or any other specific target related,NONE,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@RepTomEmmer Were you able to keep those riff raff constituents in line with RINO Headquarters --> @GOP invasion program? #SemST,NONE,{label: AGAINST} The tweet appears to be critical of Representative Tom Emmer (RepTomEmmer) and implies,AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@RepTomEmmer Were you able to keep those riff raff constituents in line with RINO Headquarters --> @GOP invasion program? #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
Jeb - Just how much 'TRUTH' does that $118 million you've raised buy?   America isn't 'BUYING' your #Elite #Establishment crap - #SemST,NONE,"{label: AGAINST} The tweet expresses a negative sentiment towards Jeb Bush's campaign funding, implying that",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""Jeb - Just how much 'TRUTH' does that $118 million you've raised buy?   America isn't 'BUYING' your #Elite #Establishment crap - #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@kilmeade @briankilmeade Obviously military industrial complex has an interest in sustained conflict War=sales #Libertarian #SemST,NONE,"{label: AGAINST} The tweet expresses a negative stance towards the military-industrial complex, suggesting that it benefits",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@kilmeade @briankilmeade Obviously military industrial complex has an interest in sustained conflict War=sales #Libertarian #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
I hope every Billionaire learned their lesson bout talking sh%t about Mexicans!  Do it in your golf clubs NOT on TV! #SemST,AGAINST,"{label: AGAINST} The tweet clearly expresses a negative sentiment towards billionaires who talk about Mexicans, suggesting that such",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""I hope every Billionaire learned their lesson bout talking sh%t about Mexicans!  Do it in your golf clubs NOT on TV! #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@kesgardner @MikeHansen613  WTF?????? The true face of #Racism & it is UGLY both inside & out #SemST,AGAINST,"{label: AGAINST} The tweet expresses a strong negative sentiment towards racism, which is a social issue. The use",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@kesgardner @MikeHansen613  WTF?????? The true face of #Racism & it is UGLY both inside & out #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
@businessinsider @billpostmus most libtard states are f'd up here #mepolitics #tcot #SemST,NONE,"{label: AGAINST} The tweet expresses a negative sentiment towards ""most libtard states,"" which is a derog",AGAINST,knowledge_infused,hc,dt,semeval,semeval,test,"<|system|>
You are an expert AI for stance detection. Your primary goal is to analyze text impartially and determine the author's precise stance according to the provided categories and instructions. You must strictly adhere to the defined output format, providing only the requested information. Focus on objective analysis of the text.<|end|>
<|user|>
Given the following **Contextual Information**, analyze the tweet to determine the author's stance.
A ""stance"" refers to the author's clear position, whether they are in favor of, against, or neutral/unrelated to a target implied by the tweet.
A Target can be an entity, organization, policy, person, etc.
The Contextual Information should be used to help understand the tweet's nuances and references.

**Target/Domain Information:**
Hillary Clinton is an American politician, former First Lady, Senator from New York, and Secretary of State, a prominent figure in the Democratic Party.

The stance must be one of the following:
- AGAINST
- FAVOR
- NONE


Your output should be in the format: {label: stance_name}


****Now, analyze the following tweet:**
Tweet: ""@businessinsider @billpostmus most libtard states are f'd up here #mepolitics #tcot #SemST""

Stance:<|end|>
<|assistant|>
",1,False,False
